Outlet_ID,Outlet_Size,Cooler_Count,Outlet_Type
OUT_14942,small,0.0,Bakery
OUT_14943,small,1.0,Bakery
OUT_14944,small,0.0,Grocery
OUT_14945,small,0.0,Hotel
OUT_14946,Large,3.0,SMMT
OUT_14947,Large,5.0,SMMT
OUT_14948,small,1.0,Kiosk
OUT_14949,small,1.0,Hotel
OUT_14950,small,1.0,Bakery
OUT_14951,small,1.0,Kiosk
OUT_14952,small,0.0,Eatery
OUT_14953,Medium,1.0,Grocery
OUT_14954,Medium,1.0,Hotel
OUT_14955,small,0.0,Kiosk
OUT_14956,Medium,2.0,Pharmacy
OUT_14957,small,1.0,Kiosk
OUT_14958,Large,5.0,Bakery
OUT_14959,Extra Large,5.0,Hotel
OUT_14960,Medium,2.0,Grocery
OUT_14961,small,1.0,Grocery
OUT_14962,Medium,1.0,Bakery
OUT_14963,Medium,1.0,Bakery
OUT_14964,small,0.0,Kiosk
OUT_14965,Medium,1.0,Eatery
OUT_14966,small,0.0,Bakery
OUT_14967,Medium,1.0,Pharmacy
OUT_14968,Medium,1.0,SMMT
OUT_14969,small,0.0,Kiosk
OUT_14970,small,1.0,Bakery
OUT_14971,Medium,1.0,Grocery
OUT_14972,Medium,1.0,Hotel
OUT_14973,small,0.0,Bakery
OUT_14974,Large,4.0,Bakery
OUT_14975,small,1.0,Hotel
OUT_14976,Medium,1.0,Pharmacy
OUT_14977,Medium,2.0,SMMT
OUT_14978,small,0.0,Bakery
OUT_14979,small,1.0,Hotel
OUT_14980,small,0.0,Bakery
OUT_14981,Large,3.0,Bakery
OUT_14982,Medium,1.0,Hotel
OUT_14983,Medium,2.0,Bakery
OUT_14984,small,0.0,Eatery
OUT_14985,small,0.0,Bakery
OUT_14986,Large,2.0,SMMT
OUT_14987,Medium,1.0,Kiosk
OUT_14988,Medium,1.0,Pharmacy
OUT_14989,Medium,1.0,Grocery
OUT_14990,Medium,2.0,Kiosk
OUT_14991,Large,2.0,Eatery
OUT_14992,Large,4.0,Grocery
OUT_14993,Large,2.0,SMMT
OUT_14994,Large,5.0,Grocery
OUT_14995,small,1.0,Kiosk
OUT_14996,small,0.0,SMMT
OUT_14997,small,0.0,SMMT
OUT_14998,Medium,2.0,Eatery
OUT_14999,small,0.0,Bakery
OUT_15000,small,0.0,Hotel
OUT_15001,Medium,1.0,SMMT
OUT_15002,small,0.0,Grocery
OUT_15003,small,1.0,Grocery
OUT_15004,Medium,2.0,Kiosk
OUT_15005,Extra Large,4.0,Pharmacy
OUT_15006,Medium,2.0,SMMT
OUT_15007,Extra Large,3.0,Pharmacy
OUT_15008,Medium,1.0,Bakery
OUT_15009,small,1.0,SMMT
OUT_15010,small,1.0,Pharmacy
OUT_15011,small,0.0,SMMT
OUT_15012,Medium,2.0,Kiosk
OUT_15013,Medium,2.0,SMMT
OUT_15014,small,0.0,Pharmacy
OUT_15015,small,0.0,Eatery
OUT_15016,small,0.0,Eatery
OUT_15017,small,0.0,Eatery
OUT_15018,small,0.0,Bakery
OUT_15019,Medium,1.0,Bakery
OUT_15020,Large,2.0,Pharmacy
OUT_15021,small,0.0,Eatery
OUT_15022,Medium,1.0,Eatery
OUT_15023,small,0.0,Pharmacy
OUT_15024,Medium,1.0,Eatery
OUT_15025,Large,5.0,Kiosk
OUT_15026,small,0.0,Pharmacy
OUT_15027,Medium,1.0,Grocery
OUT_15028,Medium,2.0,Pharmacy
OUT_15029,small,0.0,SMMT
OUT_15030,small,0.0,SMMT
OUT_15031,small,0.0,Hotel
OUT_15032,small,0.0,Eatery
OUT_15033,Medium,1.0,Kiosk
OUT_15034,small,0.0,Hotel
OUT_15035,Medium,2.0,Eatery
OUT_15036,small,1.0,Bakery
OUT_15037,small,1.0,Kiosk
OUT_15038,Medium,2.0,Bakery
OUT_15039,Medium,2.0,Bakery
OUT_15040,small,0.0,SMMT
OUT_15041,Large,2.0,Pharmacy
OUT_15042,Large,4.0,SMMT
OUT_15043,Medium,1.0,SMMT
OUT_15044,small,0.0,Pharmacy
OUT_15045,small,0.0,Kiosk
OUT_15046,Large,5.0,Bakery
OUT_15047,Extra Large,5.0,Pharmacy
OUT_15048,small,0.0,Eatery
OUT_15049,Large,2.0,Eatery
OUT_15050,small,0.0,Hotel
OUT_15051,Large,3.0,SMMT
OUT_15052,Large,5.0,Kiosk
OUT_15053,Large,2.0,Grocery
OUT_15054,Medium,1.0,Pharmacy
OUT_15055,Extra Large,2.0,SMMT
OUT_15056,small,0.0,Grocery
OUT_15057,Extra Large,2.0,Grocery
OUT_15058,small,0.0,SMMT
OUT_15059,small,0.0,Kiosk
OUT_15060,small,0.0,Hotel
OUT_15061,Large,5.0,Bakery
OUT_15062,Medium,2.0,Bakery
OUT_15063,Large,5.0,Kiosk
OUT_15064,small,0.0,Kiosk
OUT_15065,Large,3.0,Pharmacy
OUT_15066,small,0.0,SMMT
OUT_15067,Medium,1.0,SMMT
OUT_15068,small,1.0,Kiosk
OUT_15069,small,0.0,Kiosk
OUT_15070,Medium,2.0,Eatery
OUT_15071,small,1.0,Hotel
OUT_15072,Medium,2.0,Kiosk
OUT_15073,small,1.0,Kiosk
OUT_15074,small,1.0,Bakery
OUT_15075,small,0.0,Pharmacy
OUT_15076,Large,2.0,Kiosk
OUT_15077,small,0.0,Hotel
OUT_15078,Large,4.0,Grocery
OUT_15079,small,0.0,Hotel
OUT_15080,small,0.0,Grocery
OUT_15081,Large,4.0,Pharmacy
OUT_15082,Large,4.0,Grocery
OUT_15083,Large,2.0,Bakery
OUT_15084,small,0.0,SMMT
OUT_15085,Medium,1.0,Grocery
OUT_15086,small,0.0,Grocery
OUT_15087,small,1.0,Grocery
OUT_15088,small,1.0,SMMT
OUT_15089,Extra Large,3.0,Hotel
OUT_15090,small,0.0,Eatery
OUT_15091,Large,3.0,Hotel
OUT_15092,Medium,1.0,Kiosk
OUT_15093,Large,4.0,SMMT
OUT_15094,small,0.0,Pharmacy
OUT_15095,small,0.0,Eatery
OUT_15096,Medium,1.0,Kiosk
OUT_15097,small,0.0,Pharmacy
OUT_15098,Large,5.0,SMMT
OUT_15099,small,0.0,Kiosk
OUT_15100,Medium,2.0,Eatery
OUT_15101,Medium,1.0,Hotel
OUT_15102,small,0.0,Grocery
OUT_15103,Large,5.0,Bakery
OUT_15104,Medium,1.0,Eatery
OUT_15105,small,0.0,Kiosk
OUT_15106,small,0.0,Kiosk
OUT_15107,small,0.0,Pharmacy
OUT_15108,Large,2.0,Hotel
OUT_15109,small,1.0,Bakery
OUT_15110,small,0.0,Bakery
OUT_15111,Medium,2.0,Eatery
OUT_15112,small,0.0,SMMT
OUT_15113,small,1.0,SMMT
OUT_15114,Large,5.0,Bakery
OUT_15115,Medium,1.0,Hotel
OUT_15116,Medium,1.0,Eatery
OUT_15117,small,0.0,SMMT
OUT_15118,small,1.0,Eatery
OUT_15119,small,1.0,Pharmacy
OUT_15120,small,0.0,Eatery
OUT_15121,small,1.0,Pharmacy
OUT_15122,Large,2.0,Pharmacy
OUT_15123,small,0.0,Hotel
OUT_15124,small,0.0,Eatery
OUT_15125,Large,2.0,Eatery
OUT_15126,small,2.0,Eatery
OUT_15127,small,1.0,Kiosk
OUT_15128,small,0.0,SMMT
OUT_15129,Medium,1.0,Kiosk
OUT_15130,small,1.0,Eatery
OUT_15131,small,0.0,Eatery
OUT_15132,Large,2.0,Grocery
OUT_15133,small,1.0,Eatery
OUT_15134,Medium,2.0,Pharmacy
OUT_15135,Large,3.0,SMMT
OUT_15136,small,0.0,Kiosk
OUT_15137,small,0.0,Bakery
OUT_15138,small,0.0,Bakery
OUT_15139,Medium,2.0,Eatery
OUT_15140,small,0.0,Pharmacy
OUT_15141,small,0.0,Hotel
OUT_15142,small,4.0,Kiosk
OUT_15143,small,0.0,Bakery
OUT_15144,small,0.0,Pharmacy
OUT_15145,Extra Large,2.0,Eatery
OUT_15146,Medium,1.0,Kiosk
OUT_15147,Large,4.0,Kiosk
OUT_15148,Medium,2.0,SMMT
OUT_15149,Medium,1.0,Pharmacy
OUT_15150,small,1.0,Eatery
OUT_15151,small,0.0,Eatery
OUT_15152,small,0.0,Pharmacy
OUT_15153,Medium,1.0,SMMT
OUT_15154,Large,5.0,Grocery
OUT_15155,Medium,1.0,Pharmacy
OUT_15156,Large,3.0,Grocery
OUT_15157,small,0.0,Bakery
OUT_15158,Large,3.0,Kiosk
OUT_15159,Large,4.0,Hotel
OUT_15160,Extra Large,5.0,Pharmacy
OUT_15161,Medium,1.0,Hotel
OUT_15162,small,0.0,Kiosk
OUT_15163,Large,2.0,Pharmacy
OUT_15164,small,0.0,Grocery
OUT_15165,Medium,1.0,SMMT
OUT_15166,Medium,1.0,Eatery
OUT_15167,Medium,2.0,Pharmacy
OUT_15168,Large,4.0,Hotel
OUT_15169,small,1.0,Pharmacy
OUT_15170,Medium,1.0,Eatery
OUT_15171,small,1.0,Grocery
OUT_15172,small,1.0,Bakery
OUT_15173,Medium,2.0,Hotel
OUT_15174,small,1.0,Eatery
OUT_15175,small,1.0,Bakery
OUT_15176,Medium,1.0,Grocery
OUT_15177,Medium,1.0,Grocery
OUT_15178,small,0.0,SMMT
OUT_15179,Extra Large,3.0,Hotel
OUT_15180,small,0.0,Pharmacy
OUT_15181,Medium,2.0,SMMT
OUT_15182,small,0.0,Eatery
OUT_15183,Large,4.0,Bakery
OUT_15184,Large,5.0,Bakery
OUT_15185,Large,5.0,SMMT
OUT_15186,small,0.0,Kiosk
OUT_15187,Medium,1.0,Kiosk
OUT_15188,small,1.0,Bakery
OUT_15189,Medium,1.0,SMMT
OUT_15190,small,1.0,Eatery
OUT_15191,small,0.0,Bakery
OUT_15192,small,1.0,Bakery
OUT_15193,Medium,2.0,Kiosk
OUT_15194,Medium,2.0,SMMT
OUT_15195,small,0.0,Grocery
OUT_15196,Medium,1.0,Kiosk
OUT_15197,small,0.0,SMMT
OUT_15198,Large,4.0,Hotel
OUT_15199,Medium,1.0,Grocery
OUT_15200,Medium,2.0,Grocery
OUT_15201,small,1.0,Grocery
OUT_15202,Large,2.0,Bakery
OUT_15203,Medium,1.0,Bakery
OUT_15204,Medium,1.0,Eatery
OUT_15205,small,1.0,SMMT
OUT_15206,small,0.0,SMMT
OUT_15207,small,1.0,Bakery
OUT_15208,Large,5.0,Eatery
OUT_15209,small,0.0,SMMT
OUT_15210,small,0.0,Bakery
OUT_15211,small,0.0,Bakery
OUT_15212,Large,2.0,Kiosk
OUT_15213,small,0.0,Kiosk
OUT_15214,Medium,1.0,SMMT
OUT_15215,Medium,1.0,Bakery
OUT_15216,Medium,2.0,Hotel
OUT_15217,small,0.0,Grocery
OUT_15218,Medium,1.0,Hotel
OUT_15219,Medium,2.0,Eatery
OUT_15220,Medium,2.0,SMMT
OUT_15221,small,0.0,Kiosk
OUT_15222,Large,4.0,Hotel
OUT_15223,small,0.0,Eatery
OUT_15224,Medium,1.0,Bakery
OUT_15225,small,0.0,Grocery
OUT_15226,small,1.0,Hotel
OUT_15227,small,0.0,Pharmacy
OUT_15228,Large,5.0,Pharmacy
OUT_15229,small,0.0,SMMT
OUT_15230,small,1.0,Grocery
OUT_15231,Medium,2.0,Bakery
OUT_15232,Extra Large,2.0,Grocery
OUT_15233,Medium,2.0,Pharmacy
OUT_15234,small,1.0,Bakery
OUT_15235,Extra Large,2.0,Hotel
OUT_15236,Large,4.0,Hotel
OUT_15237,small,0.0,Eatery
OUT_15238,Extra Large,3.0,Grocery
OUT_15239,small,0.0,Pharmacy
OUT_15240,Medium,1.0,SMMT
OUT_15241,small,0.0,Bakery
OUT_15242,small,0.0,Grocery
OUT_15243,Medium,1.0,SMMT
OUT_15244,small,1.0,SMMT
OUT_15245,small,1.0,SMMT
OUT_15246,Large,3.0,Kiosk
OUT_15247,small,1.0,Grocery
OUT_15248,small,1.0,Kiosk
OUT_15249,Large,4.0,SMMT
OUT_15250,Large,4.0,Bakery
OUT_15251,Medium,2.0,SMMT
OUT_15252,Extra Large,2.0,Eatery
OUT_15253,Medium,2.0,Kiosk
OUT_15254,small,0.0,Bakery
OUT_15255,Large,5.0,Grocery
OUT_15256,Large,2.0,Kiosk
OUT_15257,small,0.0,Kiosk
OUT_15258,small,1.0,Hotel
OUT_15259,Large,5.0,Bakery
OUT_15260,Large,3.0,Pharmacy
OUT_15261,small,0.0,Grocery
OUT_15262,small,0.0,Pharmacy
OUT_15263,Medium,2.0,Bakery
OUT_15264,Medium,1.0,Kiosk
OUT_15265,small,0.0,Grocery
OUT_15266,Extra Large,5.0,Kiosk
OUT_15267,Large,3.0,Eatery
OUT_15268,small,0.0,Pharmacy
OUT_15269,small,0.0,Kiosk
OUT_15270,small,1.0,Eatery
OUT_15271,small,1.0,SMMT
OUT_15272,Large,4.0,Grocery
OUT_15273,Medium,1.0,Kiosk
OUT_15274,Medium,1.0,Pharmacy
OUT_15275,small,1.0,Kiosk
OUT_15276,small,0.0,Pharmacy
OUT_15277,Medium,2.0,Pharmacy
OUT_15278,small,0.0,Eatery
OUT_15279,small,0.0,SMMT
OUT_15280,Medium,1.0,Hotel
OUT_15281,small,0.0,Grocery
OUT_15282,Medium,2.0,Hotel
OUT_15283,Extra Large,5.0,Grocery
OUT_15284,small,0.0,Grocery
OUT_15285,Extra Large,3.0,Grocery
OUT_15286,small,0.0,SMMT
OUT_15287,Medium,1.0,Hotel
OUT_15288,small,1.0,Grocery
OUT_15289,Medium,1.0,Grocery
OUT_15290,Medium,2.0,SMMT
OUT_15291,Large,3.0,SMMT
OUT_15292,small,0.0,SMMT
OUT_15293,small,0.0,Eatery
OUT_15294,Extra Large,3.0,Bakery
OUT_15295,small,0.0,Pharmacy
OUT_15296,small,0.0,Eatery
OUT_15297,small,0.0,Eatery
OUT_15298,Medium,2.0,Eatery
OUT_15299,Large,5.0,Bakery
OUT_15300,Medium,2.0,SMMT
OUT_15301,Medium,1.0,Hotel
OUT_15302,small,0.0,Pharmacy
OUT_15303,Medium,2.0,Pharmacy
OUT_15304,Medium,2.0,Bakery
OUT_15305,small,0.0,Kiosk
OUT_15306,small,0.0,SMMT
OUT_15307,small,1.0,Kiosk
OUT_15308,Medium,2.0,SMMT
OUT_15309,small,1.0,Grocery
OUT_15310,Medium,1.0,Grocery
OUT_15311,Medium,2.0,Grocery
OUT_15312,small,1.0,Kiosk
OUT_15313,Medium,1.0,Pharmacy
OUT_15314,small,0.0,SMMT
OUT_15315,Extra Large,3.0,SMMT
OUT_15316,Large,5.0,Bakery
OUT_15317,Large,2.0,Eatery
OUT_15318,Medium,2.0,Kiosk
OUT_15319,Medium,2.0,SMMT
OUT_15320,Medium,1.0,Grocery
OUT_15321,small,0.0,Hotel
OUT_15322,Large,2.0,SMMT
OUT_15323,Medium,1.0,Hotel
OUT_15324,Medium,1.0,Eatery
OUT_15325,small,0.0,Pharmacy
OUT_15326,small,1.0,Pharmacy
OUT_15327,Large,3.0,SMMT
OUT_15328,small,1.0,Bakery
OUT_15329,Large,2.0,Eatery
OUT_15330,small,1.0,Grocery
OUT_15331,Medium,1.0,Grocery
OUT_15332,small,1.0,Bakery
OUT_15333,Large,3.0,Grocery
OUT_15334,Medium,1.0,Pharmacy
OUT_15335,Large,2.0,Kiosk
OUT_15336,small,0.0,Hotel
OUT_15337,Large,2.0,Pharmacy
OUT_15338,small,0.0,Pharmacy
OUT_15339,small,0.0,Bakery
OUT_15340,Large,3.0,Eatery
OUT_15341,Medium,2.0,Pharmacy
OUT_15342,Extra Large,3.0,Pharmacy
OUT_15343,Medium,1.0,Pharmacy
OUT_15344,Large,4.0,Grocery
OUT_15345,small,0.0,Kiosk
OUT_15346,Medium,1.0,Kiosk
OUT_15347,small,1.0,Hotel
OUT_15348,small,1.0,Grocery
OUT_15349,Medium,2.0,Hotel
OUT_15350,small,0.0,Hotel
OUT_15351,Medium,1.0,Bakery
OUT_15352,Medium,2.0,SMMT
OUT_15353,Extra Large,2.0,Kiosk
OUT_15354,small,1.0,Hotel
OUT_15355,small,0.0,Hotel
OUT_15356,Extra Large,3.0,Eatery
OUT_15357,small,0.0,Grocery
OUT_15358,Large,3.0,Pharmacy
OUT_15359,small,0.0,SMMT
OUT_15360,small,0.0,Grocery
OUT_15361,Medium,2.0,Kiosk
OUT_15362,Medium,1.0,Grocery
OUT_15363,Medium,1.0,Eatery
OUT_15364,Medium,1.0,SMMT
OUT_15365,small,1.0,SMMT
OUT_15366,small,0.0,Bakery
OUT_15367,small,0.0,Grocery
OUT_15368,small,0.0,Pharmacy
OUT_15369,Medium,1.0,Eatery
OUT_15370,Medium,1.0,Pharmacy
OUT_15371,small,0.0,Bakery
OUT_15372,Extra Large,4.0,Pharmacy
OUT_15373,Medium,2.0,Kiosk
OUT_15374,small,1.0,SMMT
OUT_15375,Medium,2.0,Bakery
OUT_15376,Large,2.0,Grocery
OUT_15377,Medium,2.0,Kiosk
OUT_15378,small,0.0,Hotel
OUT_15379,Medium,1.0,Pharmacy
OUT_15380,small,1.0,Eatery
OUT_15381,Medium,1.0,Grocery
OUT_15382,Medium,2.0,Hotel
OUT_15383,small,3.0,SMMT
OUT_15384,small,0.0,Eatery
OUT_15385,small,0.0,Hotel
OUT_15386,small,0.0,SMMT
OUT_15387,Medium,1.0,Eatery
OUT_15388,small,1.0,Eatery
OUT_15389,small,1.0,Grocery
OUT_15390,Large,2.0,Pharmacy
OUT_15391,Medium,1.0,Pharmacy
OUT_15392,Medium,2.0,Kiosk
OUT_15393,small,0.0,Pharmacy
OUT_15394,small,0.0,Grocery
OUT_15395,small,1.0,Eatery
OUT_15396,small,1.0,Hotel
OUT_15397,Large,3.0,Bakery
OUT_15398,Large,3.0,Hotel
OUT_15399,Large,3.0,Kiosk
OUT_15400,Large,5.0,Pharmacy
OUT_15401,small,0.0,SMMT
OUT_15402,Medium,1.0,SMMT
OUT_15404,small,1.0,Kiosk
OUT_15405,small,0.0,Bakery
OUT_15406,small,0.0,Bakery
OUT_15407,Medium,1.0,Hotel
OUT_15408,small,1.0,Eatery
OUT_15409,Medium,2.0,SMMT
OUT_15410,Medium,2.0,Eatery
OUT_15411,Medium,1.0,Eatery
OUT_15412,Large,3.0,Eatery
OUT_15413,small,1.0,Pharmacy
OUT_15414,small,0.0,Grocery
OUT_15415,Extra Large,3.0,Eatery
OUT_15416,Medium,1.0,Eatery
OUT_15417,Large,3.0,Bakery
OUT_15418,Large,4.0,Grocery
OUT_15419,Medium,2.0,Hotel
OUT_15420,Medium,2.0,Bakery
OUT_15421,small,0.0,Eatery
OUT_15422,small,0.0,Kiosk
OUT_15423,Medium,2.0,SMMT
OUT_15424,Large,4.0,Hotel
OUT_15425,Medium,2.0,Grocery
OUT_15426,small,0.0,Bakery
OUT_15427,small,0.0,Pharmacy
OUT_15428,Extra Large,2.0,Pharmacy
OUT_15429,Medium,1.0,Bakery
OUT_15430,small,0.0,Grocery
OUT_15431,Medium,1.0,Kiosk
OUT_15432,small,0.0,Hotel
OUT_15433,small,0.0,Pharmacy
OUT_15434,small,0.0,Bakery
OUT_15435,Large,2.0,Grocery
OUT_15436,small,0.0,Pharmacy
OUT_15437,Medium,1.0,Bakery
OUT_15438,Medium,1.0,Grocery
OUT_15439,Medium,2.0,Pharmacy
OUT_15440,small,0.0,Eatery
OUT_15441,small,0.0,Eatery
OUT_15442,Large,5.0,Eatery
OUT_15443,small,0.0,Pharmacy
OUT_15444,Medium,1.0,Bakery
OUT_15445,small,0.0,Kiosk
OUT_15446,Medium,2.0,Bakery
OUT_15447,Medium,2.0,Eatery
OUT_15448,small,1.0,Eatery
OUT_15449,Large,5.0,Hotel
OUT_15450,Medium,2.0,Grocery
OUT_15451,Large,3.0,Kiosk
OUT_15452,Medium,1.0,SMMT
OUT_15453,small,0.0,Kiosk
OUT_15454,Medium,1.0,Kiosk
OUT_15455,Large,3.0,Grocery
OUT_15456,small,0.0,Hotel
OUT_15457,small,0.0,Pharmacy
OUT_15458,Large,4.0,Bakery
OUT_15459,small,1.0,Eatery
OUT_15460,Medium,2.0,Eatery
OUT_15461,Large,2.0,Kiosk
OUT_15462,Large,2.0,Kiosk
OUT_15463,Medium,2.0,Bakery
OUT_15464,Medium,1.0,SMMT
OUT_15465,small,0.0,Bakery
OUT_15466,Large,4.0,Pharmacy
OUT_15467,Medium,1.0,Bakery
OUT_15468,Extra Large,3.0,Pharmacy
OUT_15469,Medium,2.0,Grocery
OUT_15470,Large,3.0,Kiosk
OUT_15471,small,0.0,Grocery
OUT_15472,Large,5.0,Hotel
OUT_15473,small,0.0,Kiosk
OUT_15474,Medium,2.0,Hotel
OUT_15475,small,0.0,Eatery
OUT_15476,small,0.0,Grocery
OUT_15477,Medium,2.0,Eatery
OUT_15478,small,0.0,Kiosk
OUT_15479,small,0.0,Pharmacy
OUT_15480,Large,4.0,Hotel
OUT_15481,Large,3.0,Bakery
OUT_15482,small,0.0,Grocery
OUT_15483,Medium,1.0,SMMT
OUT_15484,Medium,2.0,Pharmacy
OUT_15485,Medium,1.0,Kiosk
OUT_15486,small,0.0,Hotel
OUT_15487,Large,3.0,Hotel
OUT_15488,small,1.0,SMMT
OUT_15489,Large,2.0,Pharmacy
OUT_15490,small,0.0,Grocery
OUT_15491,small,0.0,Hotel
OUT_15492,small,0.0,SMMT
OUT_15493,Large,4.0,SMMT
OUT_15494,Medium,1.0,Bakery
OUT_15495,small,0.0,Grocery
OUT_15496,Extra Large,3.0,SMMT
OUT_15497,Large,5.0,Eatery
OUT_15498,Large,3.0,Kiosk
OUT_15500,small,0.0,Pharmacy
OUT_15501,small,1.0,Eatery
OUT_15502,Large,2.0,Grocery
OUT_15503,small,1.0,Grocery
OUT_15504,Large,4.0,Kiosk
OUT_15505,Medium,1.0,Bakery
OUT_15506,Large,3.0,Grocery
OUT_15507,Medium,2.0,Grocery
OUT_15508,small,0.0,Hotel
OUT_15509,Large,2.0,Bakery
OUT_15510,small,0.0,Hotel
OUT_15511,Extra Large,5.0,Grocery
OUT_15512,Large,3.0,Pharmacy
OUT_15513,Extra Large,2.0,Grocery
OUT_15514,Extra Large,4.0,Grocery
OUT_15515,small,1.0,Hotel
OUT_15516,Medium,1.0,Eatery
OUT_15517,Large,3.0,Kiosk
OUT_15518,Medium,1.0,SMMT
OUT_15519,Medium,2.0,Pharmacy
OUT_15520,small,0.0,Eatery
OUT_15521,Large,3.0,Pharmacy
OUT_15522,Large,2.0,Hotel
OUT_15523,Medium,2.0,Grocery
OUT_15524,Medium,1.0,Kiosk
OUT_15525,small,0.0,Grocery
OUT_15526,Medium,2.0,Pharmacy
OUT_15527,Medium,2.0,Bakery
OUT_15528,Large,3.0,Bakery
OUT_15529,small,0.0,Eatery
OUT_15530,small,0.0,Pharmacy
OUT_15531,small,0.0,Bakery
OUT_15532,Large,2.0,Hotel
OUT_15533,small,0.0,SMMT
OUT_15534,Extra Large,5.0,Kiosk
OUT_15535,Medium,1.0,Kiosk
OUT_15536,small,0.0,Eatery
OUT_15537,Medium,1.0,Hotel
OUT_15538,Large,2.0,Bakery
OUT_15539,small,0.0,Bakery
OUT_15540,small,1.0,Bakery
OUT_15541,small,0.0,SMMT
OUT_15542,small,0.0,Grocery
OUT_15543,Large,5.0,Kiosk
OUT_15544,small,0.0,Grocery
OUT_15545,Medium,1.0,SMMT
OUT_15546,small,0.0,Kiosk
OUT_15547,Medium,2.0,SMMT
OUT_15548,Large,2.0,Hotel
OUT_15549,Medium,1.0,Bakery
OUT_15550,small,0.0,Grocery
OUT_15551,Medium,2.0,Hotel
OUT_15552,Extra Large,5.0,SMMT
OUT_15553,small,0.0,Kiosk
OUT_15554,small,1.0,Hotel
OUT_15555,small,0.0,Hotel
OUT_15556,small,0.0,SMMT
OUT_15557,small,0.0,SMMT
OUT_15558,small,1.0,Hotel
OUT_15559,small,1.0,Grocery
OUT_15560,Medium,2.0,Pharmacy
OUT_15561,small,1.0,Eatery
OUT_15562,Extra Large,2.0,Grocery
OUT_15563,small,0.0,Bakery
OUT_15564,small,0.0,Grocery
OUT_15565,Large,3.0,Grocery
OUT_15566,small,0.0,Kiosk
OUT_15567,small,0.0,Hotel
OUT_15568,small,0.0,SMMT
OUT_15569,small,1.0,Eatery
OUT_15570,small,0.0,Bakery
OUT_15571,small,0.0,Bakery
OUT_15572,small,0.0,Kiosk
OUT_15573,small,2.0,Pharmacy
OUT_15574,Medium,1.0,Kiosk
OUT_15575,small,1.0,Grocery
OUT_15576,small,0.0,Hotel
OUT_15577,small,2.0,Bakery
OUT_15578,Large,4.0,Hotel
OUT_15579,Medium,1.0,Bakery
OUT_15580,Medium,1.0,Kiosk
OUT_15581,Medium,2.0,Pharmacy
OUT_15582,Medium,1.0,Bakery
OUT_15583,Extra Large,2.0,Eatery
OUT_15584,Large,4.0,Grocery
OUT_15585,small,0.0,Hotel
OUT_15586,Medium,1.0,Bakery
OUT_15587,Medium,2.0,Pharmacy
OUT_15588,small,1.0,SMMT
OUT_15589,small,0.0,Hotel
OUT_15590,small,0.0,Pharmacy
OUT_15591,small,0.0,Pharmacy
OUT_15592,Extra Large,2.0,Kiosk
OUT_15593,Large,4.0,SMMT
OUT_15594,small,1.0,Bakery
OUT_15595,Medium,2.0,Eatery
OUT_15596,Large,5.0,Grocery
OUT_15597,small,0.0,Pharmacy
OUT_15598,Extra Large,4.0,SMMT
OUT_15599,small,1.0,Eatery
OUT_15600,Medium,2.0,Pharmacy
OUT_15601,Large,5.0,Bakery
OUT_15602,small,0.0,Pharmacy
OUT_15603,Medium,2.0,Grocery
OUT_15604,Medium,1.0,Pharmacy
OUT_15605,small,1.0,Eatery
OUT_15606,Medium,1.0,Grocery
OUT_15607,Large,5.0,Pharmacy
OUT_15608,Medium,2.0,Pharmacy
OUT_15609,Medium,1.0,SMMT
OUT_15610,small,0.0,SMMT
OUT_15612,small,0.0,Bakery
OUT_15613,Extra Large,2.0,Kiosk
OUT_15614,small,0.0,Grocery
OUT_15615,Medium,2.0,Eatery
OUT_15616,small,1.0,Kiosk
OUT_15618,small,0.0,SMMT
OUT_15619,Medium,2.0,Hotel
OUT_15620,small,1.0,SMMT
OUT_15621,Medium,2.0,Eatery
OUT_15622,small,0.0,Pharmacy
OUT_15623,Medium,1.0,Grocery
OUT_15624,Large,3.0,Eatery
OUT_15625,Medium,1.0,Pharmacy
OUT_15626,Large,4.0,Hotel
OUT_15627,Extra Large,4.0,Hotel
OUT_15628,Extra Large,2.0,Pharmacy
OUT_15629,Large,2.0,Pharmacy
OUT_15630,small,0.0,Hotel
OUT_15631,small,1.0,Grocery
OUT_15632,small,1.0,Grocery
OUT_15633,small,1.0,Bakery
OUT_15634,Medium,1.0,Eatery
OUT_15635,small,1.0,Hotel
OUT_15636,small,1.0,SMMT
OUT_15637,Extra Large,2.0,Grocery
OUT_15638,Medium,2.0,Hotel
OUT_15639,small,0.0,Grocery
OUT_15640,small,1.0,Bakery
OUT_15641,small,1.0,SMMT
OUT_15642,small,0.0,Hotel
OUT_15643,small,0.0,Bakery
OUT_15644,small,3.0,Grocery
OUT_15645,small,0.0,Grocery
OUT_15646,Medium,1.0,SMMT
OUT_15647,small,1.0,Eatery
OUT_15648,Medium,2.0,SMMT
OUT_15649,Medium,1.0,Bakery
OUT_15650,Extra Large,4.0,Eatery
OUT_15651,Medium,1.0,Eatery
OUT_15653,small,1.0,Eatery
OUT_15654,small,0.0,Eatery
OUT_15655,small,0.0,Grocery
OUT_15656,small,0.0,Eatery
OUT_15657,small,0.0,Grocery
OUT_15658,small,0.0,Grocery
OUT_15659,Medium,1.0,Pharmacy
OUT_15660,small,1.0,Kiosk
OUT_15661,small,0.0,Pharmacy
OUT_15662,Medium,1.0,Hotel
OUT_15663,small,0.0,Grocery
OUT_15664,Large,4.0,Eatery
OUT_15665,Extra Large,5.0,Kiosk
