Outlet_ID,Trade_Spend_Allocation_LKR
OUT_04654,0
OUT_04655,0
OUT_04656,0
OUT_04657,0
OUT_04658,0
OUT_04659,0
OUT_04660,0
OUT_04661,0
OUT_04662,0
OUT_04663,0
OUT_04664,2000
OUT_04665,0
OUT_04667,2000
OUT_04668,0
OUT_04669,0
OUT_04670,0
OUT_04671,0
OUT_04672,0
OUT_04673,0
OUT_04674,0
OUT_04675,0
OUT_04676,2000
OUT_04677,0
OUT_04678,5000
OUT_04679,2000
OUT_04680,0
OUT_04681,0
OUT_04682,0
OUT_04683,0
OUT_04684,2000
OUT_04685,0
OUT_04686,0
OUT_04687,0
OUT_04688,0
OUT_04689,0
OUT_04690,0
OUT_04691,0
OUT_04692,0
OUT_04693,0
OUT_04694,2000
OUT_04695,0
OUT_04696,0
OUT_04697,0
OUT_04698,0
OUT_04699,0
OUT_04700,0
OUT_04701,2000
OUT_04702,0
OUT_04703,2000
OUT_04704,0
OUT_04705,0
OUT_04706,2000
OUT_04707,0
OUT_04708,0
OUT_04709,0
OUT_04710,0
OUT_04711,0
OUT_04712,0
OUT_04713,2000
OUT_04714,2000
OUT_04715,0
OUT_04716,0
OUT_04717,0
OUT_04718,0
OUT_04719,0
OUT_04720,0
OUT_04721,0
OUT_04722,0
OUT_04723,0
OUT_04724,2000
OUT_04725,0
OUT_04726,0
OUT_04727,0
OUT_04728,0
OUT_04729,0
OUT_04730,0
OUT_04731,0
OUT_04732,0
OUT_04733,0
OUT_04734,2000
OUT_04735,0
OUT_04736,0
OUT_04737,2000
OUT_04738,0
OUT_04739,0
OUT_04740,0
OUT_04741,0
OUT_04742,0
OUT_04743,0
OUT_04744,0
OUT_04745,0
OUT_04746,2000
OUT_04747,0
OUT_04748,0
OUT_04749,0
OUT_04750,0
OUT_04751,2000
OUT_04752,5000
OUT_04753,0
OUT_04754,0
OUT_04755,0
OUT_04756,0
OUT_04757,2000
OUT_04758,2000
OUT_04759,0
OUT_04760,0
OUT_04761,0
OUT_04762,0
OUT_04763,0
OUT_04764,0
OUT_04765,0
OUT_04766,2000
OUT_04768,2000
OUT_04769,0
OUT_04770,2000
OUT_04771,0
OUT_04772,2000
OUT_04773,0
OUT_04774,0
OUT_04775,0
OUT_04776,0
OUT_04777,0
OUT_04778,0
OUT_04779,0
OUT_04780,0
OUT_04781,0
OUT_04782,0
OUT_04783,0
OUT_04784,0
OUT_04785,0
OUT_04786,0
OUT_04787,0
OUT_04788,0
OUT_04789,0
OUT_04790,5000
OUT_04791,2000
OUT_04792,0
OUT_04793,0
OUT_04794,0
OUT_04795,2000
OUT_04796,0
OUT_04797,0
OUT_04798,2000
OUT_04799,0
OUT_04800,0
OUT_04801,0
OUT_04802,0
OUT_04803,0
OUT_04804,2000
OUT_04805,0
OUT_04806,0
OUT_04807,0
OUT_04808,2000
OUT_04809,0
OUT_04810,0
OUT_04811,2000
OUT_04812,5000
OUT_04814,2000
OUT_04815,0
OUT_04816,0
OUT_04817,0
OUT_04818,0
OUT_04819,5000
OUT_04820,0
OUT_04821,0
OUT_04822,0
OUT_04823,0
OUT_04824,0
OUT_04825,0
OUT_04826,0
OUT_04827,0
OUT_04828,0
OUT_04829,0
OUT_04830,2000
OUT_04831,0
OUT_04832,0
OUT_04833,2000
OUT_04834,0
OUT_04835,5000
OUT_04836,0
OUT_04837,0
OUT_04838,0
OUT_04839,0
OUT_04840,0
OUT_04841,0
OUT_04842,0
OUT_04843,0
OUT_04844,2000
OUT_04845,0
OUT_04846,0
OUT_04847,0
OUT_04848,0
OUT_04849,0
OUT_04850,0
OUT_04851,0
OUT_04852,0
OUT_04853,5000
OUT_04855,0
OUT_04856,0
OUT_04857,0
OUT_04858,0
OUT_04859,0
OUT_04860,0
OUT_04861,0
OUT_04862,0
OUT_04863,0
OUT_04864,0
OUT_04865,0
OUT_04866,0
OUT_04867,0
OUT_04868,0
OUT_04869,2000
OUT_04870,0
OUT_04871,0
OUT_04872,0
OUT_04873,2000
OUT_04874,0
OUT_04875,0
OUT_04876,0
OUT_04877,0
OUT_04878,0
OUT_04879,2000
OUT_04880,0
OUT_04881,0
OUT_04882,0
OUT_04883,0
OUT_04884,0
OUT_04885,2000
OUT_04886,0
OUT_04887,0
OUT_04888,0
OUT_04889,0
OUT_04890,0
OUT_04891,0
OUT_04892,2000
OUT_04893,0
OUT_04894,0
OUT_04895,0
OUT_04896,0
OUT_04897,0
OUT_04898,2000
OUT_04899,0
OUT_04900,0
OUT_04901,0
OUT_04902,0
OUT_04903,0
OUT_04904,0
OUT_04905,0
OUT_04906,0
OUT_04907,0
OUT_04908,0
OUT_04909,0
OUT_04910,0
OUT_04911,0
OUT_04912,0
OUT_04913,2000
OUT_04914,0
OUT_04915,0
OUT_04916,0
OUT_04917,0
OUT_04918,0
OUT_04919,2000
OUT_04920,0
OUT_04921,0
OUT_04922,0
OUT_04923,0
OUT_04924,2000
OUT_04925,2000
OUT_04926,0
OUT_04927,0
OUT_04928,0
OUT_04929,0
OUT_04930,0
OUT_04931,0
OUT_04932,0
OUT_04933,0
OUT_04934,0
OUT_04935,0
OUT_04936,0
OUT_04937,0
OUT_04938,0
OUT_04939,0
OUT_04940,0
OUT_04941,2000
OUT_04942,0
OUT_04943,0
OUT_04944,2000
OUT_04945,0
OUT_04946,0
OUT_04947,0
OUT_04948,0
OUT_04949,0
OUT_04950,0
OUT_04951,0
OUT_04952,0
OUT_04953,2000
OUT_04954,0
OUT_04955,0
OUT_04956,0
OUT_04957,0
OUT_04958,0
OUT_04959,0
OUT_04960,0
OUT_04961,0
OUT_04962,5000
OUT_04963,0
OUT_04964,0
OUT_04965,0
OUT_04966,0
OUT_04967,0
OUT_04968,0
OUT_04969,0
OUT_04970,0
OUT_04971,2000
OUT_04972,0
OUT_04973,2000
OUT_04974,0
OUT_04975,0
OUT_04976,0
OUT_04977,0
OUT_04978,0
OUT_04979,5000
OUT_04980,0
OUT_04981,0
OUT_04982,2000
OUT_04983,2000
OUT_04984,0
OUT_04985,2000
OUT_04986,0
OUT_04987,0
OUT_04988,0
OUT_04989,0
OUT_04990,0
OUT_04991,0
OUT_04992,0
OUT_04993,0
OUT_04994,0
OUT_04995,0
OUT_04996,0
OUT_04997,0
OUT_04998,0
OUT_04999,0
OUT_05000,0
OUT_05001,0
OUT_05002,0
OUT_05003,0
OUT_05004,0
OUT_05005,0
OUT_05006,0
OUT_05007,2000
OUT_05008,0
OUT_05009,0
OUT_05010,0
OUT_05011,0
OUT_05012,0
OUT_05013,0
OUT_05014,0
OUT_05015,0
OUT_05016,0
OUT_05017,0
OUT_05018,0
OUT_05019,2000
OUT_05020,0
OUT_05021,0
OUT_05022,0
OUT_05023,0
OUT_05024,0
OUT_05025,0
OUT_05026,0
OUT_05027,0
OUT_05028,0
OUT_05029,0
OUT_05030,0
OUT_05031,2000
OUT_05032,0
OUT_05033,0
OUT_05034,0
OUT_05035,0
OUT_05036,0
OUT_05037,0
OUT_05038,0
OUT_05039,0
OUT_05040,0
OUT_05041,0
OUT_05042,2000
OUT_05043,0
OUT_05044,0
OUT_05045,2000
OUT_05046,2000
OUT_05047,0
OUT_05048,0
OUT_05049,0
OUT_05050,2000
OUT_05051,0
OUT_05053,0
OUT_05054,0
OUT_05056,0
OUT_05057,0
OUT_05058,0
OUT_05059,0
OUT_05060,0
OUT_05061,0
OUT_05062,0
OUT_05063,0
OUT_05064,0
OUT_05065,0
OUT_05066,0
OUT_05067,0
OUT_05068,0
OUT_05069,0
OUT_05070,0
OUT_05071,5000
OUT_05072,0
OUT_05073,0
OUT_05074,0
OUT_05075,0
OUT_05076,0
OUT_05077,0
OUT_05078,0
OUT_05079,2000
OUT_05080,0
OUT_05081,0
OUT_05082,0
OUT_05083,0
OUT_05084,0
OUT_05085,0
OUT_05086,0
OUT_05087,0
OUT_05088,0
OUT_05089,0
OUT_05090,0
OUT_05091,2000
OUT_05093,0
OUT_05094,0
OUT_05095,5000
OUT_05096,0
OUT_05097,0
OUT_05098,0
OUT_05099,0
OUT_05100,0
OUT_05101,0
OUT_05102,0
OUT_05103,0
OUT_05104,2000
OUT_05105,0
OUT_05106,0
OUT_05107,0
OUT_05108,0
OUT_05109,0
OUT_05111,0
OUT_05112,0
OUT_05113,0
OUT_05114,0
OUT_05115,2000
OUT_05116,0
OUT_05117,0
OUT_05118,0
OUT_05119,0
OUT_05120,2000
OUT_05121,0
OUT_05122,2000
OUT_05123,0
OUT_05124,0
OUT_05125,0
OUT_05126,0
OUT_05127,0
OUT_05128,0
OUT_05129,0
OUT_05130,2000
OUT_05131,0
OUT_05132,0
OUT_05133,2000
OUT_05134,0
OUT_05135,0
OUT_05136,0
OUT_05137,0
OUT_05138,0
OUT_05139,0
OUT_05140,0
OUT_05141,0
OUT_05142,2000
OUT_05143,0
OUT_05144,0
OUT_05145,0
OUT_05146,0
OUT_05147,0
OUT_05148,0
OUT_05149,0
OUT_05150,0
OUT_05151,0
OUT_05152,0
OUT_05153,0
OUT_05154,0
OUT_05155,0
OUT_05156,2000
OUT_05157,5000
OUT_05158,0
OUT_05159,0
OUT_05160,0
OUT_05161,0
OUT_05162,2000
OUT_05163,0
OUT_05164,0
OUT_05165,0
OUT_05166,2000
OUT_05167,0
OUT_05168,0
OUT_05169,0
OUT_05170,5000
OUT_05171,0
OUT_05172,0
OUT_05173,0
OUT_05174,0
OUT_05175,2000
OUT_05176,2000
OUT_05177,0
OUT_05178,2000
OUT_05179,2000
OUT_05180,0
OUT_05181,5000
OUT_05182,0
OUT_05183,0
OUT_05184,0
OUT_05185,0
OUT_05186,2000
OUT_05187,0
OUT_05188,2000
OUT_05189,0
OUT_05190,2000
OUT_05191,0
OUT_05192,0
OUT_05193,0
OUT_05194,0
OUT_05195,0
OUT_05196,0
OUT_05197,0
OUT_05198,2000
OUT_05199,0
OUT_05200,0
OUT_05201,2000
OUT_05202,0
OUT_05203,0
OUT_05204,5000
OUT_05205,5000
OUT_05206,0
OUT_05207,0
OUT_05208,0
OUT_05209,0
OUT_05210,0
OUT_05211,0
OUT_05212,0
OUT_05213,0
OUT_05215,0
OUT_05216,2000
OUT_05217,0
OUT_05218,0
OUT_05219,0
OUT_05220,0
OUT_05221,0
OUT_05222,2000
OUT_05223,0
OUT_05224,0
OUT_05225,0
OUT_05226,0
OUT_05227,0
OUT_05228,0
OUT_05229,0
OUT_05230,2000
OUT_05231,5000
OUT_05232,0
OUT_05233,2000
OUT_05234,0
OUT_05236,0
OUT_05237,0
OUT_05238,0
OUT_05239,0
OUT_05240,0
OUT_05241,0
OUT_05242,0
OUT_05243,0
OUT_05244,0
OUT_05245,0
OUT_05246,0
OUT_05247,0
OUT_05248,0
OUT_05249,0
OUT_05250,5000
OUT_05251,0
OUT_05252,0
OUT_05253,0
OUT_05254,0
OUT_05255,0
OUT_05256,2000
OUT_05257,2000
OUT_05258,0
OUT_05259,2000
OUT_05260,0
OUT_05261,2000
OUT_05262,0
OUT_05263,0
OUT_05264,2000
OUT_05265,0
OUT_05266,0
OUT_05267,0
OUT_05268,2000
OUT_05269,2000
OUT_05270,0
OUT_05271,0
OUT_05272,2000
OUT_05273,0
OUT_05274,0
OUT_05276,0
OUT_05277,0
OUT_05278,0
OUT_05279,0
OUT_05280,5000
OUT_05281,0
OUT_05282,0
OUT_05283,0
OUT_05284,0
OUT_05285,0
OUT_05286,0
OUT_05287,2000
OUT_05288,0
OUT_05289,0
OUT_05290,0
OUT_05291,0
OUT_05292,2000
OUT_05293,0
OUT_05294,0
OUT_05295,0
OUT_05296,0
OUT_05297,2000
OUT_05298,0
OUT_05299,2000
OUT_05300,0
OUT_05301,0
OUT_05302,2000
OUT_05303,0
OUT_05305,0
OUT_05306,0
OUT_05307,2000
OUT_05308,0
OUT_05309,0
OUT_05310,0
OUT_05311,0
OUT_05312,0
OUT_05313,0
OUT_05314,0
OUT_05315,2000
OUT_05316,0
OUT_05317,0
OUT_05318,2000
OUT_05319,0
OUT_05320,0
OUT_05321,0
OUT_05322,0
OUT_05323,0
OUT_05324,0
OUT_05325,2000
OUT_05326,0
OUT_05327,0
OUT_05328,0
OUT_05329,2000
OUT_05330,0
OUT_05332,2000
OUT_05333,2000
OUT_05334,0
OUT_05335,0
OUT_05336,0
OUT_05337,0
OUT_05338,0
OUT_05339,0
OUT_05340,2000
OUT_05341,0
OUT_05342,0
OUT_05343,0
OUT_05344,0
OUT_05345,0
OUT_05346,0
OUT_05347,0
OUT_05348,0
OUT_05349,2000
OUT_05350,0
OUT_05351,2000
OUT_05352,0
OUT_05353,0
OUT_05354,0
OUT_05355,15000
OUT_05356,0
OUT_05357,2000
OUT_05358,0
OUT_05359,0
OUT_05360,0
OUT_05361,0
OUT_05362,0
OUT_05363,0
OUT_05364,0
OUT_05365,0
OUT_05366,2000
OUT_05367,0
OUT_05368,0
OUT_05369,0
OUT_05370,0
OUT_05371,0
OUT_05372,0
OUT_05373,0
OUT_05374,0
OUT_05375,2000
OUT_05376,0
OUT_05377,2000
OUT_05378,0
OUT_05379,0
OUT_05380,0
OUT_05381,0
OUT_05382,0
OUT_05383,0
OUT_05384,2000
OUT_05385,0
OUT_05386,0
OUT_05387,5000
OUT_05389,0
OUT_05390,0
OUT_05391,0
OUT_05392,0
OUT_05393,0
OUT_05394,0
OUT_05395,0
OUT_05396,0
OUT_05397,0
OUT_05398,2000
OUT_05399,0
OUT_05400,0
OUT_05401,0
OUT_05402,0
OUT_05403,2000
OUT_05404,0
OUT_05405,0
OUT_05406,0
OUT_05407,2000
OUT_05408,0
OUT_05409,0
OUT_05410,2000
OUT_05411,0
OUT_05412,2000
OUT_05413,0
OUT_05414,0
OUT_05415,0
OUT_05416,0
OUT_05417,0
OUT_05418,2000
OUT_05419,0
OUT_05420,0
OUT_05421,2000
OUT_05422,0
OUT_05423,0
OUT_05424,0
OUT_05425,0
OUT_05426,2000
OUT_05427,2000
OUT_05428,2000
OUT_05429,0
OUT_05430,5000
OUT_05431,0
OUT_05432,0
OUT_05433,0
OUT_05434,0
OUT_05435,0
OUT_05436,0
OUT_05437,2000
OUT_05438,0
OUT_05439,0
OUT_05440,0
OUT_05441,0
OUT_05442,2000
OUT_05443,0
OUT_05444,0
OUT_05446,0
OUT_05447,0
OUT_05448,0
OUT_05449,0
OUT_05450,0
OUT_05451,0
OUT_05452,2000
OUT_05453,10000
OUT_05454,0
OUT_05455,0
OUT_05456,0
OUT_05457,0
OUT_05458,0
OUT_05459,2000
OUT_05460,0
OUT_05461,0
OUT_05462,0
OUT_05464,0
OUT_05465,5000
OUT_05466,0
OUT_05467,0
OUT_05468,0
OUT_05469,0
OUT_05470,10000
OUT_05471,0
OUT_05472,0
OUT_05473,0
OUT_05474,0
OUT_05475,0
OUT_05477,0
OUT_05478,0
OUT_05479,0
OUT_05480,0
OUT_05481,0
OUT_05482,2000
OUT_05483,2000
OUT_05484,0
OUT_05485,2000
OUT_05486,2000
OUT_05487,0
OUT_05488,0
OUT_05489,0
OUT_05490,2000
OUT_05491,0
OUT_05492,0
OUT_05493,2000
OUT_05494,0
OUT_05495,2000
OUT_05497,2000
OUT_05498,0
OUT_05499,0
OUT_05500,0
OUT_05501,2000
OUT_05502,0
OUT_05503,0
OUT_05504,0
OUT_05505,0
OUT_05506,0
OUT_05508,2000
OUT_05509,0
OUT_05510,2000
OUT_05511,2000
OUT_05512,0
OUT_05513,0
OUT_05514,2000
OUT_05515,0
OUT_05516,0
OUT_05517,0
OUT_05518,0
OUT_05519,0
OUT_05520,0
OUT_05521,0
OUT_05522,0
OUT_05523,2000
OUT_05524,0
OUT_05525,0
OUT_05526,0
OUT_05527,0
OUT_05528,0
OUT_05529,0
OUT_05530,0
OUT_05531,0
OUT_05532,0
OUT_05533,0
OUT_05534,0
OUT_05535,0
OUT_05536,0
OUT_05537,2000
OUT_05538,0
OUT_05539,0
OUT_05540,2000
OUT_05541,0
OUT_05542,2000
OUT_05543,2000
OUT_05544,0
OUT_05545,0
OUT_05546,0
OUT_05547,0
OUT_05548,0
OUT_05549,0
OUT_05550,0
OUT_05551,2000
OUT_05552,2000
OUT_05553,0
OUT_05554,0
OUT_05555,2000
OUT_05556,0
OUT_05558,0
OUT_05560,0
OUT_05561,0
OUT_05562,0
OUT_05563,0
OUT_05564,2000
OUT_05565,0
OUT_05566,0
OUT_05567,0
OUT_05568,0
OUT_05569,2000
OUT_05570,0
OUT_05571,0
OUT_05572,0
OUT_05573,0
OUT_05574,0
OUT_05575,2000
OUT_05576,2000
OUT_05577,0
OUT_05578,2000
OUT_05579,2000
OUT_05580,0
OUT_05581,0
OUT_05582,0
OUT_05583,0
OUT_05584,0
OUT_05585,0
OUT_05586,0
OUT_05587,0
OUT_05588,0
OUT_05589,0
OUT_05590,0
OUT_05591,0
OUT_05592,5000
OUT_05593,2000
OUT_05594,0
OUT_05595,0
OUT_05596,0
OUT_05597,2000
OUT_05598,0
OUT_05600,0
OUT_05601,0
OUT_05602,0
OUT_05603,0
OUT_05604,2000
OUT_05605,0
OUT_05606,2000
OUT_05607,0
OUT_05608,0
OUT_05609,0
OUT_05610,0
OUT_05611,0
OUT_05612,0
OUT_05613,2000
OUT_05614,0
OUT_05615,0
OUT_05616,0
OUT_05617,0
OUT_05618,0
OUT_05619,2000
OUT_05620,2000
OUT_05622,0
OUT_05623,0
OUT_05624,0
OUT_05625,0
OUT_05626,2000
OUT_05627,0
OUT_05628,0
OUT_05629,0
OUT_05630,0
OUT_05631,0
OUT_05632,0
OUT_05633,0
OUT_05634,0
OUT_05635,0
OUT_05636,0
OUT_05637,0
OUT_05638,0
OUT_05639,2000
OUT_05640,5000
OUT_05641,0
OUT_05642,0
OUT_05643,0
OUT_05644,0
OUT_05645,0
OUT_05646,0
OUT_05647,0
OUT_05648,2000
OUT_05649,0
OUT_05650,0
OUT_05651,0
OUT_05652,0
OUT_05653,0
OUT_05654,0
OUT_05655,2000
OUT_05656,0
OUT_05657,2000
OUT_05658,2000
OUT_05659,2000
OUT_05660,2000
OUT_05661,0
OUT_05662,0
OUT_05663,0
OUT_05664,2000
OUT_05665,0
OUT_05666,0
OUT_05667,0
OUT_05668,0
OUT_05669,0
OUT_05670,0
OUT_05671,0
OUT_05672,0
OUT_05673,0
OUT_05674,0
OUT_05675,0
OUT_05676,0
OUT_05677,0
OUT_05678,0
OUT_05679,0
OUT_05680,2000
OUT_05681,0
OUT_05683,0
OUT_05684,0
OUT_05685,0
OUT_05686,0
OUT_05687,0
OUT_05688,0
OUT_05689,0
OUT_05690,0
OUT_05691,2000
OUT_05692,2000
OUT_05693,0
OUT_05694,5000
OUT_05695,0
OUT_05696,0
OUT_05698,0
OUT_05699,2000
OUT_05700,0
OUT_05702,0
OUT_05703,2000
OUT_05704,0
OUT_05706,0
OUT_05707,0
OUT_05708,0
OUT_05709,0
OUT_05710,0
OUT_05711,0
OUT_05712,0
OUT_05713,0
OUT_05714,0
OUT_05715,0
OUT_05716,2000
OUT_05717,0
OUT_05718,2000
OUT_05719,0
OUT_05720,0
OUT_05721,0
OUT_05722,0
OUT_05723,0
OUT_05724,0
OUT_05725,0
OUT_05726,0
OUT_05727,5000
OUT_05728,0
OUT_05729,0
OUT_05730,0
OUT_05731,0
OUT_05732,2000
OUT_05733,0
OUT_05734,0
OUT_05735,0
OUT_05736,0
OUT_05737,0
OUT_05738,0
OUT_05739,0
OUT_05740,0
OUT_05741,0
OUT_05742,0
OUT_05743,2000
OUT_05744,0
OUT_05745,0
OUT_05746,0
OUT_05747,0
OUT_05748,0
OUT_05749,0
OUT_05750,0
OUT_05751,0
OUT_05752,0
OUT_05753,0
OUT_05754,0
OUT_05755,0
OUT_05756,0
OUT_05757,2000
OUT_05758,0
OUT_05759,0
OUT_05760,0
OUT_05761,0
OUT_05762,0
OUT_05763,0
OUT_05764,0
OUT_05765,0
OUT_05766,0
OUT_05767,0
OUT_05768,0
OUT_05769,0
OUT_05770,0
OUT_05771,0
OUT_05772,0
OUT_05773,0
OUT_05774,0
OUT_05775,0
OUT_05776,5000
OUT_05777,2000
OUT_05778,0
OUT_05779,0
OUT_05781,0
OUT_05782,0
OUT_05783,0
OUT_05784,0
OUT_05785,0
OUT_05786,2000
OUT_05787,0
OUT_05788,0
OUT_05789,0
OUT_05790,0
OUT_05791,0
OUT_05792,0
OUT_05793,0
OUT_05794,0
OUT_05795,0
OUT_05796,0
OUT_05797,0
OUT_05798,0
OUT_05799,0
OUT_05800,0
OUT_05801,0
OUT_05802,0
OUT_05803,2000
OUT_05804,2000
OUT_05805,0
OUT_05806,0
OUT_05807,0
OUT_05808,0
OUT_05809,0
OUT_05810,0
OUT_05811,0
OUT_05812,0
OUT_05813,2000
OUT_05814,2000
OUT_05815,0
OUT_05816,0
OUT_05817,0
OUT_05818,0
OUT_05819,0
OUT_05820,0
OUT_05821,0
OUT_05822,0
OUT_05823,0
OUT_05824,10000
OUT_05825,5000
OUT_05826,0
OUT_05827,0
OUT_05828,0
OUT_05829,0
OUT_05830,0
OUT_05831,0
OUT_05832,0
OUT_05833,0
OUT_05834,0
OUT_05835,0
OUT_05836,0
OUT_05837,0
OUT_05838,5000
OUT_05839,0
OUT_05840,0
OUT_05841,0
OUT_05842,0
OUT_05843,2000
OUT_05844,0
OUT_05845,0
OUT_05846,2000
OUT_05847,2000
OUT_05848,0
OUT_05849,2000
OUT_05850,0
OUT_05852,2000
OUT_05853,0
OUT_05854,2000
OUT_05855,0
OUT_05856,0
OUT_05857,0
OUT_05858,0
OUT_05859,0
OUT_05860,0
OUT_05861,0
OUT_05862,0
OUT_05863,0
OUT_05864,0
OUT_05865,0
OUT_05866,0
OUT_05867,0
OUT_05868,0
OUT_05869,0
OUT_05870,2000
OUT_05871,0
OUT_05872,0
OUT_05873,0
OUT_05874,2000
OUT_05875,0
OUT_05876,0
OUT_05877,0
OUT_05878,0
OUT_05879,2000
OUT_05880,0
OUT_05881,0
OUT_05882,0
OUT_05883,0
OUT_05884,0
OUT_05885,0
OUT_05886,0
OUT_05887,0
OUT_05888,0
OUT_05889,0
OUT_05890,0
OUT_05891,0
OUT_05892,2000
OUT_05893,0
OUT_05894,0
OUT_05895,0
OUT_05896,0
OUT_05897,0
OUT_05898,0
OUT_05899,2000
OUT_05900,0
OUT_05901,0
OUT_05902,0
OUT_05903,5000
OUT_05904,0
OUT_05905,0
OUT_05906,0
OUT_05907,0
OUT_05908,0
OUT_05909,2000
OUT_05910,0
OUT_05911,0
OUT_05912,0
OUT_05913,0
OUT_05914,0
OUT_05915,0
OUT_05916,0
OUT_05917,0
OUT_05918,0
OUT_05919,0
OUT_05920,0
OUT_05921,0
OUT_05922,0
OUT_05923,0
OUT_05924,0
OUT_05925,0
OUT_05926,0
OUT_05927,2000
OUT_05928,0
OUT_05929,0
OUT_05930,0
OUT_05931,0
OUT_05932,0
OUT_05933,0
OUT_05934,2000
OUT_05935,0
OUT_05936,5000
OUT_05937,2000
OUT_05938,2000
OUT_05939,0
OUT_05940,5000
OUT_05941,0
OUT_05942,0
OUT_05943,2000
OUT_05944,0
OUT_05945,0
OUT_05946,0
OUT_05947,5000
OUT_05948,2000
OUT_05949,2000
OUT_05950,0
OUT_05951,0
OUT_05952,0
OUT_05953,0
OUT_05954,0
OUT_05955,0
OUT_05956,2000
OUT_05958,0
OUT_05959,0
OUT_05960,2000
OUT_05961,0
OUT_05962,0
OUT_05963,0
OUT_05964,0
OUT_05965,0
OUT_05966,0
OUT_05967,0
OUT_05968,0
OUT_05970,0
OUT_05971,0
OUT_05972,0
OUT_05973,0
OUT_05974,0
OUT_05975,0
OUT_05976,0
OUT_05977,0
OUT_05978,0
OUT_05979,0
OUT_05980,0
OUT_05981,2000
OUT_05982,0
OUT_05983,0
OUT_05984,2000
OUT_05985,0
OUT_05986,0
OUT_05987,0
OUT_05988,0
OUT_05989,0
OUT_05990,0
OUT_05991,0
OUT_05992,2000
OUT_05993,0
OUT_05994,0
OUT_05995,0
OUT_05997,0
OUT_05998,0
OUT_05999,0
OUT_06000,0
OUT_06001,0
OUT_06002,0
OUT_06003,0
OUT_06004,0
OUT_06005,0
OUT_06006,0
OUT_06008,0
OUT_06009,0
OUT_06010,0
OUT_06011,0
OUT_06012,0
OUT_06013,0
OUT_06014,0
OUT_06015,0
OUT_06016,0
OUT_06017,0
OUT_06018,0
OUT_06019,0
OUT_06020,0
OUT_06021,0
OUT_06022,0
OUT_06023,5000
OUT_06024,0
OUT_06025,0
OUT_06026,2000
OUT_06027,0
OUT_06029,0
OUT_06030,5000
OUT_06031,0
OUT_06032,2000
OUT_06033,5000
OUT_06034,0
OUT_06035,0
OUT_06036,0
OUT_06037,0
OUT_06038,0
OUT_06039,0
OUT_06040,0
OUT_06041,2000
OUT_06042,0
OUT_06043,0
OUT_06044,5000
OUT_06045,0
OUT_06046,0
OUT_06047,2000
OUT_06048,0
OUT_06049,2000
OUT_06050,2000
OUT_06051,0
OUT_06052,0
OUT_06053,0
OUT_06054,0
OUT_06055,0
OUT_06056,0
OUT_06057,0
OUT_06058,0
OUT_06059,0
OUT_06060,0
OUT_06061,0
OUT_06062,2000
OUT_06063,0
OUT_06064,0
OUT_06065,0
OUT_06066,0
OUT_06067,0
OUT_06068,0
OUT_06069,0
OUT_06070,0
OUT_06071,0
OUT_06072,2000
OUT_06073,0
OUT_06074,0
OUT_06075,0
OUT_06076,0
OUT_06077,0
OUT_06078,0
OUT_06079,0
OUT_06080,0
OUT_06081,2000
OUT_06082,0
OUT_06083,2000
OUT_06084,0
OUT_06085,0
OUT_06086,0
OUT_06087,0
OUT_06088,0
OUT_06089,0
OUT_06090,0
OUT_06091,0
OUT_06092,0
OUT_06093,10000
OUT_06094,0
OUT_06095,0
OUT_06096,2000
OUT_06097,2000
OUT_06098,0
OUT_06099,0
OUT_06100,2000
OUT_06101,0
OUT_06102,0
OUT_06103,2000
OUT_06104,0
OUT_06105,0
OUT_06106,0
OUT_06107,2000
OUT_06108,0
OUT_06109,2000
OUT_06110,0
OUT_06111,2000
OUT_06112,0
OUT_06113,0
OUT_06114,0
OUT_06115,0
OUT_06116,0
OUT_06117,0
OUT_06118,0
OUT_06119,5000
OUT_06120,0
OUT_06121,0
OUT_06122,0
OUT_06123,0
OUT_06124,0
OUT_06125,0
OUT_06126,0
OUT_06127,0
OUT_06128,0
OUT_06129,0
OUT_06130,0
OUT_06132,0
OUT_06133,0
OUT_06134,0
OUT_06135,0
OUT_06136,0
OUT_06137,0
OUT_06138,0
OUT_06139,0
OUT_06140,0
OUT_06142,2000
OUT_06143,0
OUT_06144,2000
OUT_06145,0
OUT_06146,0
OUT_06147,0
OUT_06148,0
OUT_06149,0
OUT_06150,0
OUT_06151,5000
OUT_06152,0
OUT_06153,0
OUT_06154,0
OUT_06155,2000
OUT_06156,0
OUT_06157,0
OUT_06158,2000
OUT_06159,5000
OUT_06160,0
OUT_06161,0
OUT_06162,0
OUT_06163,0
OUT_06164,0
OUT_06165,0
OUT_06166,0
OUT_06167,0
OUT_06168,2000
OUT_06169,0
OUT_06170,2000
OUT_06171,0
OUT_06172,5000
OUT_06173,0
OUT_06174,0
OUT_06175,0
OUT_06176,0
OUT_06177,0
OUT_06178,0
OUT_06179,0
OUT_06180,0
OUT_06181,0
OUT_06182,2000
OUT_06183,0
OUT_06184,0
OUT_06185,0
OUT_06186,2000
OUT_06187,0
OUT_06188,0
OUT_06190,0
OUT_06191,0
OUT_06192,0
OUT_06193,0
OUT_06194,0
OUT_06195,0
OUT_06196,0
OUT_06197,0
OUT_06198,0
OUT_06199,0
OUT_06200,0
OUT_06201,0
OUT_06202,0
OUT_06203,2000
OUT_06204,0
OUT_06205,2000
OUT_06206,0
OUT_06207,0
OUT_06208,0
OUT_06209,0
OUT_06210,5000
OUT_06211,0
